id	string
1010057	過去の戦場(レベル64)
1010058	フェアリーの谷の入口
1010059	傲慢の塔の入口
1010060	火炎の沼(レベル97)
1010061	死王の国立墓地の入口(レベル97)
1010062	巨人たちの洞窟入口
1010063	鏡の森の入口
1010064	シーレンの封印の入口
1010065	傲慢の塔の入口
1010066	タノール シレノスの野営地
1010067	ドラゴンバレー(レベル76)
1010068	黎明の神託所
1010069	黄昏の神託所
1010070	生贄のネクロポリス(レベル21)
1010071	巡礼者のネクロポリス(レベル32)
1010072	参拝者のネクロポリス(レベル42)
1010073	烈士のネクロポリス(レベル52)
1010074	苦行者のネクロポリス(レベル60)
1010075	殉教者のネクロポリス(レベル65)
1010076	使徒のネクロポリス(レベル90)
1010077	聖者のネクロポリス(レベル70)
1010078	異端者のカタコム(レベル30)
1010079	烙印のカタコム
1010080	異教徒のカタコム(レベル51)
1010081	魔導のカタコム(レベル60)
1010082	凶星のカタコム(レベル85)
1010083	密界のカタコム(レベル72)
1010084	悲嘆の廃墟入口
1010085	絶望の廃墟入口
1010086	アリの巣入口
1010087	ディオン南部
1010088	ドラゴンバレー入口
1010089	静寂の草原(レベル81)
1010090	囁きの草原(レベル81)
1010091	クロコダイル アイランド入口
1010092	オーレン南部草原
1010093	山賊の巣窟入口
1010094	風の丘(レベル26)
1010095	トゥレック オークの野営地(レベル35)
1010096	フェルメル採集場(レベル17)
1010097	悲嘆の廃墟(レベル25)
1010098	棄てられた露営地(レベル21)
1010099	赤い岩の尾根(レベル30)
1010100	ランク リザードマン生息地(レベル16)
1010101	絶望の廃墟(レベル30)
1010102	ウィンダ ウッドの荘園(レベル22)
1010103	荒地の北側入口
1010104	荒地の西側入口
1010105	荒地の南側入口
1010106	忘れられた神殿(レベル27)
1010107	アリの巣の南側入口
1010108	アリの巣の東側入口
1010109	アリの巣の西側入口
1010110	クルマ湿地
1010111	ディオン牧草地(レベル23)
1010112	ビーハイヴ
1010113	パルチザンのアジト(レベル23)
1010114	ギロチン要塞(レベル95)
1010115	タノール峡谷(レベル46)
1010116	クルマの塔(レベル40)
1010117	ドラゴンバレーの三叉路
1010118	ブレカの巣窟(レベル30)
1010119	ゴルコンの花園(レベル31)
1010120	ドラゴンバレーのダンジョン(レベル85)
1010121	胞子の海(レベル52)
1010122	無法者の森(レベル46)
1010123	魔導の森と象牙の塔
1010124	ティマック アウトポスト
1010125	オーレン大平原
1010126	錬金術師の小屋
1010127	過去の戦場
1010128	フェアリーの谷の北側入口
1010129	フェアリーの谷の南側入口
1010130	猟師の渓谷(レベル40)
1010131	火炎の沼の西側入口
1010132	火炎の沼の東側入口
1010133	栄光の平原(レベル45)
1010134	激戦の平原(レベル45)
1010135	鏡の森の北西側入口
1010136	アンヘル滝の前
1010137	破壊された城砦の南側入口
1010138	破壊された城砦の北側
1010139	国立墓地の北側入口
1010140	国立墓地の南側入口
1010141	国立墓地の西側入口
1010142	シーレンの封印の入口
1010143	忘却の平原(レベル58)
1010144	傲慢の塔(レベル70)
1010145	巨人たちの洞窟
1010146	静寂の草原の北側地帯
1010147	静寂の草原の西側地帯
1010148	囁きの草原の東側地帯
1010149	囁きの草原の西側地帯
1010150	クロコダイル アイランド(レベル40)
1010151	クロコダイルの白浜(レベル38)
1010152	悪魔の島
1010153	エヴァの水中庭園(レベル40)
1010154	話せる島
1010155	エルフ村
1010156	ダーク エルフ村
1010157	オーク村
1010158	ドワーフ村
1010159	アイリス湖展望台
1010160	成人式の祭壇
1010161	ダーク エルフの森、滝
1010162	中立地帯の三叉路
1010163	ダーク エルフの森
1010164	血の霧地帯(レベル85)
1010165	黒い岩の丘(レベル13)
1010166	クモの巣(レベル16)
1010167	エルフの森(レベル8)
1010168	戦勝記念塔
1010169	話せる島の北側
1010170	話せる島の南側
1010171	魔物の略奪地(レベル14)
1010172	メル リザードマン駐屯地
1010173	悲嘆の廃墟に向かう道(レベル19)
1010174	絶望の廃墟に向かう道(レベル19)
1010175	風車の丘(レベル20)
1010176	赤い岩の尾根(レベル30)
1010177	フローラン開拓地(レベル30)
1010178	タノール峡谷の西側
1010179	リザード プレイン(レベル81)
1010180	魔導の森(レベル45)
1010181	虐殺の大地(レベル61)
1010182	サイレント バレー(レベル74)
1010183	不滅の高原北部の北側
1010184	不滅の高原北部の南側
1010185	不滅の高原南部の北側
1010186	不滅の高原南部の南側
1010187	鉱山地帯西部
1010188	鉱山地帯西部(中部海岸)(レベル8)
1010189	鉱山地帯東部(北東海岸)(レベル18)
1010190	捨てられた炭鉱入口
1010191	ミスリル鉱山入口
1010192	破壊された城砦の西側
1010193	傲慢の塔3階
1010194	傲慢の塔5階
1010195	傲慢の塔7階
1010196	傲慢の塔10階
1010197	傲慢の塔13階
1010198	インナドリルの南部海岸沿い(エヴァの水中庭園)
1010199	ゴダード城の村
1010200	ルウン城の村
1010201	レクターさんにお届けですね？はい、かしこまりました～
1010202	ふう、ちょっと休もうっと～
1010203	こんにちは、レクターさん！ジャクソンさんもご無沙汰してます！
1010204	ルンルン～
1010205	一体どこに行ったんだろう？
1010206	あの、ウィンダウッド様を見かけませんでしたか。
1010207	一体どこにいらっしゃるんだろう？
1010208	世界樹がだんだん枯れていく．．．
1010209	世界樹を元気にする方法はないかな？
1010210	いつ見ても世界樹は美しい．．．
1010211	ミンティエル様！汝に湖畔の平和のあらんことを！
1010212	お疲れ様です、ライラ様！
1010213	お疲れ様です！
1010214	数日後には闇の礼拝が始まります。警備の手を緩めないでくださいね！
1010215	今日、トロッコを見かけませんでしたか。
1010216	もしかして、トロッコを見かけませんでしたか。
1010217	すばしっこいやつめ！どこに隠れたんだ？
1010218	さあ、それじゃあひと回りしてみようか。
1010219	ガリタさん！ミオンさん！よい一日を！
1010221	黒い月．．．あのお方が目覚めたのかもな
1010222	まもなく血の雨が降る．．．真っ赤な血の雨がな．．．
1010223	愚かな光が眠っている間に闇が先に目を覚ます．．．
1010224	深淵の闇．．．世界が滅びぬはずがない．．．
1010225	終焉はすなわち始まり そう怖がることはない．．．
1010226	美しき死の女神よ！この汚れた世界を闇で覆いつくしたまえ！
1010227	女神はまもなく復活する．．．フフフ．．．
1010220	リードさん！マーフリンさん！エアリーさん！お元気ですか。
1010400	ケロケロッ！こんなところに$s1があるなんて！？
1010401	$s1、やったね！
1010402	釣り間違えたって言えよ、$s1！
1010403	カエルを甘く見ちゃいかんよ。
1010404	カエルの力を見せてやろう！
1010405	一口で飲み込んでやる！
1010406	ゴフッ．．．このオレ様が死ぬなんて！
1010407	ゲコゲコ！カエル殺し！
1010408	カエルは美味しくないですよ！あわわ。
1010409	きゃあっ！$s1、何するのっ？
1010410	ふふっ、$s1精霊の体に傷をつけるなんて。覚悟はできているんでしょうね？
1010411	あら、$s1あなただったのね。でもね、こんな荒っぽい招待に喜ぶ女なんていないわよ？
1010412	あたしを怒らせたわね！
1010413	この傷、どうしてくれるのよっ！？
1010414	あんたも同じ目にあわせてやる！えいっ！
1010415	きゃあっ！そうきたわね、覚えてらっしゃい！
1010416	あなたのエサは食べるなって、他の魚たちに言いふらしてやる！
1010417	あたしみたいなか弱い精霊をいじめるなんて．．．うっうっ。
1010418	ケケケ．．．$s1．．．食べるぞ．．．ケケッ．．．
1010419	グルル．．．う．．．$s1．．．うらめしや．．．魚ども．．．
1010420	$s1？ケホッ．．．グル．．．グルッ．．．
1010421	クケケケケ！ラクル！スピン！アタアアアアアック！
1010422	おおっ！パプリオン！うおっ！うおっ！
1010423	ラクル！ラクル！ラァァクゥゥルゥゥ！
1010424	クエェ．．．恨み．．．魚．．．
1010425	食われたくない．．．グアァ
1010426	グハッ！ラクル！ケホッケホッ！グエェ．．．
1010427	パプリオンに栄光あれ！$s1には死を！
1010428	$s1、お前か！うちの可愛い魚たちをいじめてるのは！
1010429	水竜様！$s1に呪いを！
1010430	ジャイアント スペシャル アタック！
1010431	魚たちの恨みを思い知れ！
1010432	俺の槍を食らってみろ！
1010433	パプリオン様に栄光あれ！
1010434	ぐはああ！
1010435	老兵は死なず．．．ただ消え去るのみ．．．
1010436	$s1、この水の騎士の挑戦を受けろ！
1010437	魚たちの報告にあった$s1発見！
1010438	$s1、私がくわえたのはあんたのエサだったのか！
1010439	龍宮城仕込みの槍術をご覧あれ！
1010440	あんたに贈る最期のプレゼントだぜ！
1010441	あんたのエサは旨かったよ！じゃあな！
1010442	悔しい！我が同胞の恨みを！
1010443	覚えてろ！この仇はきっと誰かが．．．
1010444	グフッ．．．しかしお前には捕まらないぞ！
1010445	$s1、すげぇぞ．．．
1010446	$s1、深海にいる俺を釣り上げるなんて．．．
1010447	$s1、俺が魚に見えるか。
1010448	はらほろひれ～
1010449	クククッ、どれ、こんがり焼いてやろうか。
1010450	水から出たからって油断してたんだろ？
1010451	うひゃ．．．痛い．．．いててててっ！
1010452	チェッ、失敗か．．．せっかく見つけたのに。
1010453	生命活動．．．停止．．．ジジッ．．．
1010454	クルルッ！$s1～クルッポー。
1010455	$s1の匂いがするぞぅ！
